target_vol,exposure_cap,min_exposure,vol_lookback_days,dual_trend_caps,is_current_config,observations,total_return,CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,hit_rate,average_exposure,average_cash,average_turnover,window_sharpe_mean,window_sharpe_std,window_cagr_mean,window_cagr_std,Sharpe_delta_vs_current,CAGR_delta_vs_current,DD_delta_vs_current
0.18,0.5,0.4,60,0.65/0.45/0.25,False,878,8.660523304540492,0.1389060719715407,0.13893475989795762,1.0404377240167195,1.6645455926525454,0.6775634444925706,-0.20500821450833717,0.571753986332574,0.45178876906791493,0.548211230932085,0.17030211351452149,1.1242588485227887,0.05379695074101876,0.16668056932660819,0.01728018504685606,-0.013425397700810526,-0.024007603282641732,0.015124631590445747
0.18,0.5,0.4,90,0.60/0.40/0.25,False,878,8.949643423384854,0.14083374181736463,0.1394034844986933,1.0499646504253524,1.6861060618133574,0.7197371973056993,-0.19567384087493156,0.571753986332574,0.45018470696648183,0.5498152930335182,0.16875873979822817,1.153108697815467,0.06544229391928327,0.17208838695025397,0.01989041646409235,-0.0038984712921776854,-0.0220799334368178,0.02445900522385136
0.18,0.5,0.4,90,0.60/0.35/0.20,False,878,8.761233527479504,0.13958364322617034,0.13708323796158484,1.0570655262547684,1.6970790172600656,0.7759047926229945,-0.17989790055851973,0.571753986332574,0.44021887553140215,0.5597811244685978,0.16668964336694497,1.1673835153368346,0.06922145247359301,0.17180908496533864,0.020224237875731178,0.0032024045372383014,-0.023330032028012093,0.04023494554026319
0.18,0.5,0.4,90,0.65/0.45/0.25,False,878,9.009005333481788,0.14122298715553572,0.13985627176389331,1.0495529185938277,1.6862594506595971,0.7196848505382111,-0.19622892860662988,0.571753986332574,0.4525280577677608,0.5474719422322392,0.16923946766191167,1.1567525795638562,0.06782016285698866,0.17313824421634877,0.020436624277031887,-0.004310203123702339,-0.021690688098646715,0.023903917492153037
0.18,0.5,none,40,0.60/0.40/0.25,False,878,7.550985592162034,0.13096548077477532,0.13006694348152853,1.0464975229410676,1.6869217468970397,0.6371182918211299,-0.2055591284319046,0.571753986332574,0.44228445308932207,0.5577155469106779,0.17073262980076995,1.1120625307841965,0.04938771170758491,0.15138773340770367,0.012347231278369673,-0.007365598776462479,-0.03194819447940711,0.014573717666878316
0.18,0.5,none,40,0.60/0.35/0.20,False,878,7.32809562919242,0.12925374624304453,0.12796852770541786,1.0492383026865286,1.6822317216261498,0.6822021885746301,-0.1894654523362097,0.571753986332574,0.43294925907236115,0.5670507409276389,0.16880042320892039,1.1280464331984303,0.05529130259034411,0.15122401297208354,0.013086335441758608,-0.004624819031001426,-0.0336599290111379,0.030667393762573214
0.18,0.5,none,40,0.65/0.45/0.25,False,878,7.658366276107484,0.13177517496848967,0.13046339643708627,1.0494100892543916,1.695795742889169,0.6390011898847063,-0.2062205470889117,0.571753986332574,0.44472637649311103,0.5552736235068889,0.17145008307316886,1.1176538836758003,0.05021239001417314,0.1526785211691587,0.01261622100783158,-0.00445303246313844,-0.03113850028569276,0.013912299009871232
0.18,0.5,none,60,0.60/0.40/0.25,False,878,8.421717343348929,0.1372724044221636,0.1339416306108653,1.0630730520306133,1.7169769523964966,0.7221157667655965,-0.19009750339203313,0.571753986332574,0.4445353396990756,0.5554646603009243,0.17013157586826594,1.1345911242148639,0.04826636409942856,0.15967205967591136,0.013589292650444418,0.009209930313083259,-0.025641270832018837,0.03003534270674979
0.18,0.5,none,60,0.60/0.35/0.20,False,878,8.231005884618176,0.13593947081512403,0.13180745886294906,1.0688795403747813,1.7198543157863864,0.7803097541361212,-0.17421218957543627,0.571753986332574,0.43502769843767813,0.5649723015623218,0.16803172036452574,1.1516909037729763,0.05395698025534386,0.15970965987863983,0.014176951825009755,0.01501641865725123,-0.026974204439058402,0.04592065652334665
0.18,0.5,none,60,0.65/0.45/0.25,False,878,8.526256645671795,0.13799230432659226,0.13435933268635314,1.0650774241341978,1.7231492206763996,0.7235455253895872,-0.19071682359211806,0.571753986332574,0.4468831167301346,0.5531168832698654,0.17069671352213509,1.1392822589236102,0.04938809397788681,0.16082881554159578,0.013898851558491482,0.011214302416667765,-0.02492137092759017,0.029416022506664863
