date,horizon,alpha,beta,r2,sample_size,warning,no_lookahead
2026-04-17,10D,0.009730022256919072,0.09117516443414977,0.000773548441315608,4945,,True
2026-04-17,20D,0.021054094152283737,0.199673486654578,0.0017144269387011635,4945,,True
2026-04-24,5D,0.004903550667381665,0.01626701579184867,5.063357458212625e-05,4968,,True
2026-04-24,10D,0.010002684103978931,0.09365723454340762,0.0008114895051508642,4968,,True
2026-04-24,20D,0.021546037530057616,0.1989201560159496,0.0016892536007171444,4968,,True
2026-05-01,5D,0.004981687113904652,0.016680103820603285,5.374306505279147e-05,4991,,True
2026-05-01,10D,0.010291845073489594,0.09796065027953071,0.0008852242986542302,4991,,True
2026-05-01,20D,0.021916700472404207,0.19470207636861078,0.0016260623418077325,4991,,True
2026-05-08,5D,0.00505472556108461,0.05885059846824869,0.0007111093142252445,5014,,True
2026-05-08,10D,0.010434504836814932,0.10775945601132818,0.001148542957119858,5014,,True
2026-05-08,20D,0.022185873733526984,0.20338989534328578,0.0019006041598624845,5014,,True
2026-05-15,5D,0.005119830668694907,0.03318436187132004,0.00024074977677912557,5037,,True
2026-05-15,10D,0.010516247281574152,0.09684724704490012,0.0009905434860235651,5037,,True
2026-05-15,20D,0.022176789433334492,0.17624617360648714,0.0015241113511200721,5037,,True
