date,variant,return,selected_tickers,selected_count,turnover,no_hindsight
2023-06-09,turnover_penalty_overlay,0.0312079724833697,"AMD,NVDA",2,0.0,True
2023-06-16,raw_target_research,0.0211714044077844,"NVDA,TSLA,VIST,YPF",4,0.8,True
2023-06-16,winner_retention_rule,-0.014699122765213474,"NVDA,TSLA,VIST,YPF",4,0.8,True
2023-06-16,soft_exit_rule,-0.014699122765213474,"NVDA,TSLA,VIST,YPF",4,0.8,True
2023-06-16,turnover_penalty_overlay,-0.014699122765213474,"NVDA,TSLA,VIST,YPF",4,0.8,True
2023-06-26,raw_target_research,0.0056885310941821,"TSLA,YPF",2,0.5,True
2023-06-26,winner_retention_rule,0.057184527677692665,"TSLA,YPF,NVDA",3,0.25,True
2023-06-26,soft_exit_rule,0.04371827047237492,"TSLA,YPF,NVDA,VIST",4,0.0,True
2023-06-26,turnover_penalty_overlay,0.04371827047237492,"TSLA,YPF,NVDA,VIST",4,0.0,True
2023-07-03,raw_target_research,0.0134837291548663,"TSLA,YPF",2,0.0,True
2023-07-03,winner_retention_rule,-0.022532633232457567,"TSLA,YPF,NVDA",3,0.0,True
2023-07-03,soft_exit_rule,-0.022532633232457567,"TSLA,YPF,NVDA",3,0.25,True
2023-07-03,turnover_penalty_overlay,-0.022532633232457567,"TSLA,YPF,NVDA",3,0.25,True
2023-07-11,raw_target_research,0.0356817361996604,"NVDA,YPF",2,0.6666666666666666,True
2023-07-11,winner_retention_rule,0.09360283240372018,"NVDA,YPF,TSLA",3,0.0,True
2023-07-11,soft_exit_rule,0.09360283240372018,"NVDA,YPF,TSLA",3,0.0,True
2023-07-11,turnover_penalty_overlay,0.09360283240372018,"NVDA,YPF,TSLA",3,0.0,True
2023-07-18,raw_target_research,-0.0092084146459613,"NVDA,VIST",2,0.6666666666666666,True
2023-07-18,winner_retention_rule,-0.0180332714841306,"NVDA,VIST,YPF",3,0.5,True
2023-07-18,soft_exit_rule,-0.03743918105301392,"NVDA,VIST,YPF,TSLA",4,0.25,True
2023-07-18,turnover_penalty_overlay,-0.03743918105301392,"NVDA,VIST,YPF,TSLA",4,0.25,True
2023-07-25,raw_target_research,-0.012798768950697,"AVGO,NVDA,TSLA,VIST",4,0.5,True
2023-07-25,winner_retention_rule,-0.0034529851328748253,"AVGO,NVDA,TSLA,VIST",4,0.6,True
2023-07-25,soft_exit_rule,-0.0034529851328748253,"AVGO,NVDA,TSLA,VIST",4,0.4,True
2023-07-25,turnover_penalty_overlay,-0.0034529851328748253,"AVGO,NVDA,TSLA,VIST",4,0.4,True
2023-08-01,raw_target_research,-0.0431691582500347,"CCJ,NVDA",2,0.8,True
2023-08-01,winner_retention_rule,-0.02763124223784495,"CCJ,NVDA",2,0.8,True
2023-08-01,soft_exit_rule,-0.018679107260059433,"CCJ,NVDA,VIST",3,0.6,True
2023-08-01,turnover_penalty_overlay,-0.018679107260059433,"CCJ,NVDA,VIST",3,0.6,True
2023-08-08,raw_target_research,-0.0197973145124574,"CCJ,NVDA",2,0.0,True
2023-08-08,winner_retention_rule,-0.009722649031062949,"CCJ,NVDA",2,0.0,True
2023-08-08,soft_exit_rule,-0.009722649031062949,"CCJ,NVDA",2,0.3333333333333333,True
2023-08-08,turnover_penalty_overlay,-0.009722649031062949,"CCJ,NVDA",2,0.3333333333333333,True
2023-08-15,raw_target_research,-0.0153233440084965,"CCJ,INTC",2,0.6666666666666666,True
2023-08-15,winner_retention_rule,0.007046055564158753,"CCJ,INTC",2,0.6666666666666666,True
2023-08-15,soft_exit_rule,0.007046055564158753,"CCJ,INTC",2,0.6666666666666666,True
2023-08-15,turnover_penalty_overlay,0.007046055564158753,"CCJ,INTC",2,0.6666666666666666,True
2023-08-22,raw_target_research,-0.0011230760078576,"AMAT,CCJ",2,0.6666666666666666,True
2023-08-22,winner_retention_rule,0.011484945291228649,"AMAT,CCJ",2,0.6666666666666666,True
2023-08-22,soft_exit_rule,0.011484945291228649,"AMAT,CCJ",2,0.6666666666666666,True
2023-08-22,turnover_penalty_overlay,0.011484945291228649,"AMAT,CCJ",2,0.6666666666666666,True
2023-08-29,raw_target_research,0.0088493004328319,"NVDA,VIST",2,1.0,True
2023-08-29,winner_retention_rule,-0.019114383353474998,"NVDA,VIST,CCJ",3,0.75,True
2023-08-29,soft_exit_rule,-0.019114383353474998,"NVDA,VIST,CCJ",3,0.75,True
2023-08-29,turnover_penalty_overlay,-0.019114383353474998,"NVDA,VIST,CCJ",3,0.75,True
2023-09-06,raw_target_research,0.0075129033249596,"INTC,NVDA",2,0.6666666666666666,True
2023-09-06,winner_retention_rule,0.023341798196679767,"INTC,NVDA,CCJ",3,0.5,True
2023-09-06,soft_exit_rule,0.022624161501316,"INTC,NVDA,VIST,CCJ",4,0.25,True
2023-09-06,turnover_penalty_overlay,0.022624161501316,"INTC,NVDA,VIST,CCJ",4,0.25,True
2023-09-13,raw_target_research,0.0210655664605082,"CCJ,TSLA",2,1.0,True
2023-09-13,winner_retention_rule,-0.04043738113767297,"CCJ,TSLA,INTC",3,0.5,True
2023-09-13,soft_exit_rule,-0.04043738113767297,"CCJ,TSLA,INTC",3,0.6,True
2023-09-13,turnover_penalty_overlay,-0.04043738113767297,"CCJ,TSLA,INTC",3,0.6,True
2023-09-20,raw_target_research,-0.0029341394382717,"TSLA,VIST",2,0.6666666666666666,True
2023-09-20,winner_retention_rule,0.02024291779872753,"TSLA,VIST,CCJ",3,0.5,True
2023-09-20,soft_exit_rule,0.014605667597212674,"TSLA,VIST,CCJ,INTC",4,0.25,True
2023-09-20,turnover_penalty_overlay,0.014605667597212674,"TSLA,VIST,CCJ,INTC",4,0.25,True
2023-09-27,raw_target_research,0.0090428029431406,"CCJ,VIST",2,0.6666666666666666,True
2023-09-27,winner_retention_rule,-0.07829721012217675,"CCJ,VIST",2,0.3333333333333333,True
2023-09-27,soft_exit_rule,-0.023563346370973865,"CCJ,VIST,TSLA",3,0.25,True
2023-09-27,turnover_penalty_overlay,-0.07829721012217675,"CCJ,VIST",2,0.5,True
2023-10-04,raw_target_research,0.004662188627372,"TSLA,VIST",2,0.6666666666666666,True
2023-10-04,winner_retention_rule,0.042661249097277504,"TSLA,VIST",2,0.6666666666666666,True
2023-10-04,soft_exit_rule,0.042661249097277504,"TSLA,VIST",2,0.3333333333333333,True
2023-10-04,turnover_penalty_overlay,0.042661249097277504,"TSLA,VIST",2,0.6666666666666666,True
2023-10-11,raw_target_research,-0.007196287889128,"META,VIST",2,0.6666666666666666,True
2023-10-11,winner_retention_rule,-0.013320823376426849,"META,VIST",2,0.6666666666666666,True
2023-10-11,soft_exit_rule,-0.013320823376426849,"META,VIST",2,0.6666666666666666,True
2023-10-11,turnover_penalty_overlay,-0.013320823376426849,"META,VIST",2,0.6666666666666666,True
2023-10-18,raw_target_research,-0.0323215547711923,"VIST,YPF",2,0.6666666666666666,True
2023-10-18,winner_retention_rule,-0.09991136834421155,"VIST,YPF",2,0.6666666666666666,True
2023-10-18,soft_exit_rule,-0.08494790802743836,"VIST,YPF,META",3,0.3333333333333333,True
2023-10-18,turnover_penalty_overlay,-0.08494790802743836,"VIST,YPF,META",3,0.3333333333333333,True
2023-10-25,raw_target_research,-0.0281310115563735,"MSFT,NFLX",2,1.0,True
2023-10-25,winner_retention_rule,-0.014934095212713468,"MSFT,NFLX,VIST",3,0.75,True
2023-10-25,soft_exit_rule,-0.0009177889049215016,"MSFT,NFLX,VIST,META",4,0.6,True
2023-10-25,turnover_penalty_overlay,-0.0009177889049215016,"MSFT,NFLX,VIST,META",4,0.6,True
2023-11-01,raw_target_research,0.027181206333382,"CCJ,NFLX",2,0.6666666666666666,True
2023-11-01,winner_retention_rule,0.012278233702487951,"CCJ,NFLX",2,0.75,True
2023-11-01,soft_exit_rule,0.024685045602636704,"CCJ,NFLX,MSFT",3,0.6,True
2023-11-01,turnover_penalty_overlay,0.024685045602636704,"CCJ,NFLX,MSFT",3,0.6,True
2023-11-08,raw_target_research,0.0201612277927177,"CCJ,NFLX",2,0.0,True
2023-11-08,winner_retention_rule,0.0625808348370512,"CCJ,NFLX",2,0.0,True
2023-11-08,soft_exit_rule,0.04765851636277766,"CCJ,NFLX,MSFT",3,0.0,True
2023-11-08,turnover_penalty_overlay,0.04765851636277766,"CCJ,NFLX,MSFT",3,0.0,True
2023-11-15,raw_target_research,0.0131770212519307,"AMD,NFLX",2,0.6666666666666666,True
2023-11-15,winner_retention_rule,0.0364933774916114,"AMD,NFLX",2,0.6666666666666666,True
2023-11-15,soft_exit_rule,0.0317048593730468,"AMD,NFLX,MSFT",3,0.5,True
2023-11-15,turnover_penalty_overlay,0.0317048593730468,"AMD,NFLX,MSFT",3,0.5,True
2023-11-22,raw_target_research,0.0605170598539722,"AMD,YPF",2,0.6666666666666666,True
2023-11-22,winner_retention_rule,0.0481569390295911,"AMD,YPF",2,0.6666666666666666,True
2023-11-22,soft_exit_rule,0.029294306045097,"AMD,YPF,NFLX",3,0.5,True
2023-11-22,turnover_penalty_overlay,0.029294306045097,"AMD,YPF,NFLX",3,0.5,True
2023-11-30,raw_target_research,-0.0164504083000804,"TSLA,YPF",2,0.6666666666666666,True
2023-11-30,winner_retention_rule,0.0020202744932350004,"TSLA,YPF",2,0.6666666666666666,True
2023-11-30,soft_exit_rule,0.0020202744932350004,"TSLA,YPF",2,0.75,True
2023-11-30,turnover_penalty_overlay,0.0020202744932350004,"TSLA,YPF",2,0.75,True
2023-12-07,raw_target_research,0.0277579224074699,"VIST,YPF",2,0.6666666666666666,True
2023-12-07,winner_retention_rule,0.0169740641312202,"VIST,YPF",2,0.6666666666666666,True
2023-12-07,soft_exit_rule,0.0169740641312202,"VIST,YPF",2,0.6666666666666666,True
2023-12-07,turnover_penalty_overlay,0.0169740641312202,"VIST,YPF",2,0.6666666666666666,True
2023-12-14,raw_target_research,-0.0070209453161398,"AMD,YPF",2,0.6666666666666666,True
2023-12-14,winner_retention_rule,0.0132312414340437,"AMD,YPF",2,0.6666666666666666,True
2023-12-14,soft_exit_rule,0.0132312414340437,"AMD,YPF",2,0.6666666666666666,True
2023-12-14,turnover_penalty_overlay,0.0132312414340437,"AMD,YPF",2,0.6666666666666666,True
2023-12-21,raw_target_research,-0.0053571273657946,"AMD,YPF",2,0.0,True
2023-12-21,winner_retention_rule,0.013771808229525001,"AMD,YPF",2,0.0,True
2023-12-21,soft_exit_rule,0.013771808229525001,"AMD,YPF",2,0.0,True
2023-12-21,turnover_penalty_overlay,0.013771808229525001,"AMD,YPF",2,0.0,True
2023-12-29,raw_target_research,-0.049438559800194,"AMD,YPF",2,0.0,True
2023-12-29,winner_retention_rule,-0.0181337216506008,"AMD,YPF",2,0.0,True
2023-12-29,soft_exit_rule,-0.0181337216506008,"AMD,YPF",2,0.0,True
2023-12-29,turnover_penalty_overlay,-0.0181337216506008,"AMD,YPF",2,0.0,True
2024-01-08,raw_target_research,-0.0095128581395459,"AMD,YPF",2,0.0,True
2024-01-08,winner_retention_rule,-0.010899164879409298,"AMD,YPF",2,0.0,True
2024-01-08,soft_exit_rule,-0.010899164879409298,"AMD,YPF",2,0.0,True
2024-01-08,turnover_penalty_overlay,-0.010899164879409298,"AMD,YPF",2,0.0,True
2024-01-16,raw_target_research,0.001586612415821,"AMD,NVDA",2,0.6666666666666666,True
2024-01-16,winner_retention_rule,0.0614485574388643,"AMD,NVDA",2,0.6666666666666666,True
2024-01-16,soft_exit_rule,0.06063930485744934,"AMD,NVDA,YPF",3,0.3333333333333333,True
2024-01-16,turnover_penalty_overlay,0.0614485574388643,"AMD,NVDA",2,0.6666666666666666,True
2024-01-23,raw_target_research,0.0417363713276243,"AMD,NVDA",2,0.0,True
2024-01-23,winner_retention_rule,0.03503257065627615,"AMD,NVDA",2,0.0,True
2024-01-23,soft_exit_rule,0.055020678459433404,"AMD,NVDA,YPF",3,0.0,True
2024-01-23,turnover_penalty_overlay,0.03503257065627615,"AMD,NVDA",2,0.0,True
2024-01-30,raw_target_research,-0.0129882355621995,"AMD,YPF",2,0.6666666666666666,True
2024-01-30,winner_retention_rule,0.006184537781179532,"AMD,YPF,NVDA",3,0.3333333333333333,True
2024-01-30,soft_exit_rule,0.006184537781179532,"AMD,YPF,NVDA",3,0.0,True
2024-01-30,turnover_penalty_overlay,0.006184537781179532,"AMD,YPF,NVDA",3,0.3333333333333333,True
2024-02-06,raw_target_research,0.0015291868488673,"META,YPF",2,0.6666666666666666,True
2024-02-06,winner_retention_rule,0.0256595358917009,"META,YPF,NVDA",3,0.5,True
2024-02-06,soft_exit_rule,0.0256595358917009,"META,YPF,NVDA",3,0.5,True
2024-02-06,turnover_penalty_overlay,0.0256595358917009,"META,YPF,NVDA",3,0.5,True
2024-02-13,raw_target_research,0.0251049615070837,"META,YPF",2,0.0,True
2024-02-13,winner_retention_rule,-0.0097845172467036,"META,YPF,NVDA",3,0.0,True
2024-02-13,soft_exit_rule,-0.0097845172467036,"META,YPF,NVDA",3,0.0,True
2024-02-13,turnover_penalty_overlay,-0.0097845172467036,"META,YPF,NVDA",3,0.0,True
2024-02-21,raw_target_research,0.0207241381526226,"META,VIST",2,0.6666666666666666,True
2024-02-21,winner_retention_rule,0.017498583675278498,"META,VIST",2,0.75,True
2024-02-21,soft_exit_rule,0.013827684248329664,"META,VIST,YPF",3,0.5,True
2024-02-21,turnover_penalty_overlay,0.013827684248329664,"META,VIST,YPF",3,0.5,True
2024-02-28,raw_target_research,0.0156404894337108,"META,NVDA",2,0.6666666666666666,True
2024-02-28,winner_retention_rule,0.0835254691200513,"META,NVDA",2,0.6666666666666666,True
2024-02-28,soft_exit_rule,0.07628827622721764,"META,NVDA,VIST,YPF",4,0.25,True
2024-02-28,turnover_penalty_overlay,0.07047379595235392,"META,NVDA,VIST",3,0.5,True
2024-03-06,raw_target_research,0.0241535518542247,"AMD,NVDA",2,0.6666666666666666,True
2024-03-06,winner_retention_rule,-0.0252677784159784,"AMD,NVDA",2,0.6666666666666666,True
2024-03-06,soft_exit_rule,0.0016536651687422664,"AMD,NVDA,VIST",3,0.6,True
2024-03-06,turnover_penalty_overlay,0.0016536651687422664,"AMD,NVDA,VIST",3,0.5,True
2024-03-13,raw_target_research,-0.0360376293889029,"AMD,NVDA",2,0.0,True
2024-03-13,winner_retention_rule,-0.04149566248670735,"AMD,NVDA",2,0.0,True
2024-03-13,soft_exit_rule,-0.0004939495951903026,"AMD,NVDA,VIST",3,0.0,True
2024-03-13,turnover_penalty_overlay,-0.0004939495951903026,"AMD,NVDA,VIST",3,0.0,True
2024-03-20,raw_target_research,0.0138263358055415,"AMD,NVDA,VIST,YPF",4,0.5,True
2024-03-20,winner_retention_rule,0.004920338817848974,"AMD,NVDA,VIST,YPF",4,0.5,True
2024-03-20,soft_exit_rule,0.004920338817848974,"AMD,NVDA,VIST,YPF",4,0.25,True
2024-03-20,turnover_penalty_overlay,0.004920338817848974,"AMD,NVDA,VIST,YPF",4,0.25,True
2024-03-27,raw_target_research,-0.0073650525936378,"NVDA,YPF",2,0.5,True
2024-03-27,winner_retention_rule,-0.0216435901707001,"NVDA,YPF,VIST",3,0.25,True
2024-03-27,soft_exit_rule,-0.03538742672711585,"NVDA,YPF,AMD,VIST",4,0.0,True
2024-03-27,turnover_penalty_overlay,-0.03538742672711585,"NVDA,YPF,AMD,VIST",4,0.0,True
2024-04-04,raw_target_research,0.0153317891135608,"CCJ,GOOGL",2,1.0,True
2024-04-04,winner_retention_rule,0.05067246813871743,"CCJ,GOOGL,VIST",3,0.8,True
2024-04-04,soft_exit_rule,0.05067246813871743,"CCJ,GOOGL,VIST",3,0.8333333333333334,True
2024-04-04,turnover_penalty_overlay,0.05067246813871743,"CCJ,GOOGL,VIST",3,0.8333333333333334,True
2024-04-11,raw_target_research,-0.0188985447706393,"CCJ,YPF",2,0.6666666666666666,True
2024-04-11,winner_retention_rule,-0.06147953607551974,"CCJ,YPF,GOOGL",3,0.5,True
2024-04-11,soft_exit_rule,-0.05781938193752251,"CCJ,YPF,GOOGL,VIST",4,0.25,True
2024-04-11,turnover_penalty_overlay,-0.05781938193752251,"CCJ,YPF,GOOGL,VIST",4,0.25,True
2024-04-18,raw_target_research,-0.0085528843654579,"CCJ,META",2,0.6666666666666666,True
2024-04-18,winner_retention_rule,-0.0499271293975746,"CCJ,META",2,0.75,True
2024-04-18,soft_exit_rule,-0.021826686912677168,"CCJ,META,VIST",3,0.6,True
2024-04-18,turnover_penalty_overlay,-0.021826686912677168,"CCJ,META,VIST",3,0.6,True
2024-04-25,raw_target_research,0.0249067675565979,"CCJ,YPF",2,0.6666666666666666,True
2024-04-25,winner_retention_rule,0.04484510146780575,"CCJ,YPF",2,0.6666666666666666,True
2024-04-25,soft_exit_rule,0.021071295732105148,"CCJ,YPF,META,VIST",4,0.25,True
2024-04-25,turnover_penalty_overlay,0.021071295732105148,"CCJ,YPF,META,VIST",4,0.25,True
2024-05-02,raw_target_research,0.0260861715531854,"TSLA,YPF",2,0.6666666666666666,True
2024-05-02,winner_retention_rule,0.0228378379906556,"TSLA,YPF",2,0.6666666666666666,True
2024-05-02,soft_exit_rule,0.041454066834541066,"TSLA,YPF,CCJ",3,0.6,True
2024-05-02,turnover_penalty_overlay,0.041454066834541066,"TSLA,YPF,CCJ",3,0.6,True
2024-05-09,raw_target_research,-0.0429899450741305,"TSLA,YPF",2,0.0,True
2024-05-09,winner_retention_rule,-0.006831905473267001,"TSLA,YPF",2,0.0,True
2024-05-09,soft_exit_rule,-0.006831905473267001,"TSLA,YPF",2,0.3333333333333333,True
2024-05-09,turnover_penalty_overlay,-0.006831905473267001,"TSLA,YPF",2,0.3333333333333333,True
2024-05-16,raw_target_research,0.0032625001126324,"TSLA,YPF",2,0.0,True
2024-05-16,winner_retention_rule,-0.051580543574732296,"TSLA,YPF",2,0.0,True
2024-05-16,soft_exit_rule,-0.051580543574732296,"TSLA,YPF",2,0.0,True
2024-05-16,turnover_penalty_overlay,-0.051580543574732296,"TSLA,YPF",2,0.0,True
2024-05-23,raw_target_research,0.0341738524575572,"NVDA,QCOM",2,1.0,True
2024-05-23,winner_retention_rule,0.03377746826452215,"NVDA,QCOM",2,1.0,True
2024-05-23,soft_exit_rule,0.03377746826452215,"NVDA,QCOM",2,1.0,True
2024-05-23,turnover_penalty_overlay,0.03377746826452215,"NVDA,QCOM",2,1.0,True
2024-05-31,raw_target_research,0.0117766902908549,"CCJ,NVDA",2,0.6666666666666666,True
2024-05-31,winner_retention_rule,0.02574815590276004,"CCJ,NVDA,QCOM",3,0.3333333333333333,True
2024-05-31,soft_exit_rule,0.02574815590276004,"CCJ,NVDA,QCOM",3,0.3333333333333333,True
2024-05-31,turnover_penalty_overlay,0.02574815590276004,"CCJ,NVDA,QCOM",3,0.3333333333333333,True
2024-06-07,raw_target_research,-0.0186973386426065,"AMD,NVDA",2,0.6666666666666666,True
2024-06-07,winner_retention_rule,0.020920814973530752,"AMD,NVDA",2,0.75,True
2024-06-07,soft_exit_rule,0.020920814973530752,"AMD,NVDA",2,0.75,True
2024-06-07,turnover_penalty_overlay,0.020920814973530752,"AMD,NVDA",2,0.75,True
2024-06-14,raw_target_research,0.0236274826185946,"AVGO,NVDA",2,0.6666666666666666,True
2024-06-14,winner_retention_rule,-0.09336701425796415,"AVGO,NVDA",2,0.6666666666666666,True
2024-06-14,soft_exit_rule,-0.09336701425796415,"AVGO,NVDA",2,0.6666666666666666,True
2024-06-14,turnover_penalty_overlay,-0.09336701425796415,"AVGO,NVDA",2,0.6666666666666666,True
2024-06-24,raw_target_research,0.0301958441510622,"AVGO,NVDA",2,0.0,True
2024-06-24,winner_retention_rule,0.041463089837282946,"AVGO,NVDA",2,0.0,True
2024-06-24,soft_exit_rule,0.041463089837282946,"AVGO,NVDA",2,0.0,True
2024-06-24,turnover_penalty_overlay,0.041463089837282946,"AVGO,NVDA",2,0.0,True
2024-07-01,raw_target_research,0.056069241285049,"AVGO,TSLA",2,0.6666666666666666,True
2024-07-01,winner_retention_rule,0.1532023704773477,"AVGO,TSLA",2,0.6666666666666666,True
2024-07-01,soft_exit_rule,0.1532023704773477,"AVGO,TSLA",2,0.6666666666666666,True
2024-07-01,turnover_penalty_overlay,0.1532023704773477,"AVGO,TSLA",2,0.6666666666666666,True
2024-07-09,raw_target_research,0.0050553588500579,"AVGO,TSLA",2,0.0,True
2024-07-09,winner_retention_rule,-0.022394814898487,"AVGO,TSLA",2,0.0,True
2024-07-09,soft_exit_rule,-0.022394814898487,"AVGO,TSLA",2,0.0,True
2024-07-09,turnover_penalty_overlay,-0.022394814898487,"AVGO,TSLA",2,0.0,True
2024-07-16,raw_target_research,-0.0667357298341273,"AMD,TSLA",2,0.6666666666666666,True
2024-07-16,winner_retention_rule,-0.0861587538143349,"AMD,TSLA",2,0.6666666666666666,True
2024-07-16,soft_exit_rule,-0.0861587538143349,"AMD,TSLA",2,0.6666666666666666,True
2024-07-16,turnover_penalty_overlay,-0.0861587538143349,"AMD,TSLA",2,0.6666666666666666,True
2024-07-23,raw_target_research,-0.0382755336539356,"NVDA,TSLA",2,0.6666666666666666,True
2024-07-23,winner_retention_rule,-0.12514126898466466,"NVDA,TSLA",2,0.6666666666666666,True
2024-07-23,soft_exit_rule,-0.12514126898466466,"NVDA,TSLA",2,0.6666666666666666,True
2024-07-23,turnover_penalty_overlay,-0.12514126898466466,"NVDA,TSLA",2,0.6666666666666666,True
2024-07-30,raw_target_research,0.0189383603814469,"TSLA,YPF",2,0.6666666666666666,True
2024-07-30,winner_retention_rule,-0.0625592368186082,"TSLA,YPF",2,0.6666666666666666,True
2024-07-30,soft_exit_rule,-0.0625592368186082,"TSLA,YPF",2,0.6666666666666666,True
2024-07-30,turnover_penalty_overlay,-0.0625592368186082,"TSLA,YPF",2,0.6666666666666666,True
2024-08-06,raw_target_research,-0.0187166109653469,"INTC,NVDA",2,1.0,True
2024-08-06,winner_retention_rule,0.0731635265522593,"INTC,NVDA",2,1.0,True
2024-08-06,soft_exit_rule,0.0731635265522593,"INTC,NVDA",2,1.0,True
2024-08-06,turnover_penalty_overlay,0.0731635265522593,"INTC,NVDA",2,1.0,True
2024-08-13,raw_target_research,0.005361903916389,"VIST,YPF",2,1.0,True
2024-08-13,winner_retention_rule,0.0133680493315464,"VIST,YPF",2,1.0,True
2024-08-13,soft_exit_rule,0.0173797169001803,"VIST,YPF,INTC",3,0.75,True
2024-08-13,turnover_penalty_overlay,0.0173797169001803,"VIST,YPF,INTC",3,0.75,True
2024-08-20,raw_target_research,0.0043993943924431,"AVGO,NVDA",2,1.0,True
2024-08-20,winner_retention_rule,-0.0096133222024672,"AVGO,NVDA",2,1.0,True
2024-08-20,soft_exit_rule,-0.016341886199397998,"AVGO,NVDA,YPF,INTC",4,0.6,True
2024-08-20,turnover_penalty_overlay,-0.016341886199397998,"AVGO,NVDA,YPF,INTC",4,0.6,True
2024-08-27,raw_target_research,-0.0106798754972399,"NVDA,VIST",2,0.6666666666666666,True
2024-08-27,winner_retention_rule,-0.0990666572358722,"NVDA,VIST",2,0.6666666666666666,True
2024-08-27,soft_exit_rule,-0.07667389172609036,"NVDA,VIST,INTC",3,0.6,True
2024-08-27,turnover_penalty_overlay,-0.07667389172609036,"NVDA,VIST,INTC",3,0.6,True
2024-09-04,raw_target_research,-0.0126916818379542,"VIST,YPF",2,0.6666666666666666,True
2024-09-04,winner_retention_rule,-0.0647444570676747,"VIST,YPF",2,0.6666666666666666,True
2024-09-04,soft_exit_rule,-0.039560310867653437,"VIST,YPF,INTC",3,0.5,True
2024-09-04,turnover_penalty_overlay,-0.0647444570676747,"VIST,YPF",2,0.75,True
2024-09-11,raw_target_research,0.0132193272510378,"NVDA,TSLA",2,1.0,True
2024-09-11,winner_retention_rule,-0.0171781834447367,"NVDA,TSLA",2,1.0,True
2024-09-11,soft_exit_rule,-0.0171781834447367,"NVDA,TSLA",2,1.0,True
2024-09-11,turnover_penalty_overlay,-0.0171781834447367,"NVDA,TSLA",2,1.0,True
2024-09-18,raw_target_research,0.0457028294349421,"INTC,TSLA",2,0.6666666666666666,True
2024-09-18,winner_retention_rule,0.1323077084249816,"INTC,TSLA",2,0.6666666666666666,True
2024-09-18,soft_exit_rule,0.1323077084249816,"INTC,TSLA",2,0.6666666666666666,True
2024-09-18,turnover_penalty_overlay,0.1323077084249816,"INTC,TSLA",2,0.6666666666666666,True
2024-09-25,raw_target_research,0.0026243263368378,"INTC,TSLA",2,0.0,True
2024-09-25,winner_retention_rule,-0.0399895017198022,"INTC,TSLA",2,0.0,True
2024-09-25,soft_exit_rule,-0.0399895017198022,"INTC,TSLA",2,0.0,True
2024-09-25,turnover_penalty_overlay,-0.0399895017198022,"INTC,TSLA",2,0.0,True
2024-10-02,raw_target_research,0.0023558413811395,"CCJ,INTC",2,0.6666666666666666,True
2024-10-02,winner_retention_rule,0.0354237485783076,"CCJ,INTC",2,0.6666666666666666,True
2024-10-02,soft_exit_rule,0.0354237485783076,"CCJ,INTC",2,0.6666666666666666,True
2024-10-02,turnover_penalty_overlay,0.0354237485783076,"CCJ,INTC",2,0.6666666666666666,True
2024-10-09,raw_target_research,-0.0058141827411808,"AVGO,INTC",2,0.6666666666666666,True
2024-10-09,winner_retention_rule,0.0015628703297023612,"AVGO,INTC,CCJ",3,0.3333333333333333,True
2024-10-09,soft_exit_rule,0.0015628703297023612,"AVGO,INTC,CCJ",3,0.3333333333333333,True
2024-10-09,turnover_penalty_overlay,0.0015628703297023612,"AVGO,INTC,CCJ",3,0.3333333333333333,True
2024-10-16,raw_target_research,0.0124354400373486,"CCJ,NVDA",2,1.0,True
2024-10-16,winner_retention_rule,-0.0010916505450361998,"CCJ,NVDA",2,0.75,True
2024-10-16,soft_exit_rule,-0.005658290436652033,"CCJ,NVDA,INTC",3,0.5,True
2024-10-16,turnover_penalty_overlay,-0.005658290436652033,"CCJ,NVDA,INTC",3,0.5,True
2024-10-23,raw_target_research,0.0009187968475898,"CCJ,NVDA",2,0.0,True
2024-10-23,winner_retention_rule,-0.0017127731891836001,"CCJ,NVDA",2,0.0,True
2024-10-23,soft_exit_rule,-0.0017127731891836001,"CCJ,NVDA",2,0.3333333333333333,True
2024-10-23,turnover_penalty_overlay,-0.0017127731891836001,"CCJ,NVDA",2,0.3333333333333333,True
2024-10-30,raw_target_research,-0.0385598364944695,"NVDA,TSLA",2,0.6666666666666666,True
2024-10-30,winner_retention_rule,0.08264262502297601,"NVDA,TSLA",2,0.6666666666666666,True
2024-10-30,soft_exit_rule,0.08264262502297601,"NVDA,TSLA",2,0.6666666666666666,True
2024-10-30,turnover_penalty_overlay,0.08264262502297601,"NVDA,TSLA",2,0.6666666666666666,True
2024-11-06,raw_target_research,0.0334599430245074,"TSLA,YPF",2,0.6666666666666666,True
2024-11-06,winner_retention_rule,0.11935980765270135,"TSLA,YPF",2,0.6666666666666666,True
2024-11-06,soft_exit_rule,0.08108409872024015,"TSLA,YPF,NVDA",3,0.3333333333333333,True
2024-11-06,turnover_penalty_overlay,0.08108409872024015,"TSLA,YPF,NVDA",3,0.3333333333333333,True
2024-11-13,raw_target_research,-0.0070202291073847,"TSLA,YPF",2,0.0,True
2024-11-13,winner_retention_rule,0.11911236848033466,"TSLA,YPF",2,0.0,True
2024-11-13,soft_exit_rule,0.07854225610976123,"TSLA,YPF,NVDA",3,0.0,True
2024-11-13,turnover_penalty_overlay,0.07854225610976123,"TSLA,YPF,NVDA",3,0.0,True
2024-11-20,raw_target_research,0.0005417313771342,"TSLA,YPF",2,0.0,True
2024-11-20,winner_retention_rule,0.0208059753547158,"TSLA,YPF",2,0.0,True
2024-11-20,soft_exit_rule,0.0208059753547158,"TSLA,YPF",2,0.3333333333333333,True
