date,candidate,cash_weight,selected_count,turnover,realized_portfolio_return_20d
2023-04-05,original_forecast_rerank,0.5,4,0.31565743717410294,-0.012070162793407564
2023-04-05,calibrated_forecast_rerank,0.5,4,0.28852709923805964,-0.001036153945720221
2023-04-13,original_forecast_rerank,0.5,4,0.5,0.01366643717186515
2023-04-13,calibrated_forecast_rerank,0.5,4,0.5,0.008022034881342063
2023-04-20,original_forecast_rerank,0.5,4,0.5,0.033727046230676516
2023-04-20,calibrated_forecast_rerank,0.5,4,0.49999999999999994,0.018231187222220738
2023-04-27,original_forecast_rerank,0.5,4,0.5,0.019225705090278485
2023-04-27,calibrated_forecast_rerank,0.5,4,0.41431602071206736,0.011779375827604232
2023-05-04,original_forecast_rerank,0.8,4,0.24345722415995738,0.0019427382846965247
2023-05-04,calibrated_forecast_rerank,0.8,4,0.191002396545778,0.009155030209212434
2023-05-11,original_forecast_rerank,0.5,4,0.33048417149332027,0.03684493337499521
2023-05-11,calibrated_forecast_rerank,0.5,4,0.26354093180060495,0.024338715686442348
2023-05-18,original_forecast_rerank,0.5,4,0.1614953463500753,0.0359079825769215
2023-05-18,calibrated_forecast_rerank,0.5,4,0.20593906526784844,0.053133155445627356
2023-05-25,original_forecast_rerank,0.5,4,0.3557094810813602,0.015811022325470377
2023-05-25,calibrated_forecast_rerank,0.5,4,0.2898677015634982,0.009875728522722544
2023-06-02,original_forecast_rerank,0.5,4,0.21171834261324118,0.04516105533164714
2023-06-02,calibrated_forecast_rerank,0.5,4,0.339254457435644,0.04238799997395414
2023-06-09,original_forecast_rerank,0.5,4,0.32226532504530747,0.04308732228280974
2023-06-09,calibrated_forecast_rerank,0.5,4,0.27630405509036043,0.030496944838928314
2023-06-16,original_forecast_rerank,0.5,4,0.1572084940676977,0.046447487529168906
2023-06-16,calibrated_forecast_rerank,0.5,4,0.18727002605828894,0.046151612898721134
2023-06-26,original_forecast_rerank,0.5,4,0.3447285779096476,0.02237118189269307
2023-06-26,calibrated_forecast_rerank,0.5,4,0.24427790747147676,0.03493385832101242
2023-07-03,original_forecast_rerank,0.5,4,0.3362630616439647,-0.018975008529410232
2023-07-03,calibrated_forecast_rerank,0.5,4,0.2701282463362136,-0.00235179149511182
2023-07-11,original_forecast_rerank,0.5,4,0.0968962108025965,-0.03272517187440895
2023-07-11,calibrated_forecast_rerank,0.5,4,0.26394249220325156,-0.011949235318808751
2023-07-18,original_forecast_rerank,0.5,4,0.5,-0.04105026639530718
