date,available_investable_capital,actually_invested_capital,unused_capital,selected_count,investable_candidates_available,uncapped_volatility_target_exposure,after_volatility_targeting_exposure,exposure_cap,after_exposure_cap,dual_trend_cap,after_dual_trend_exposure,cash_forced_by_volatility_targeting,cash_forced_by_exposure_cap,cash_forced_by_dual_trend,cash_from_insufficient_candidates,cash_from_optimizer,cash_from_concentration_controls,cash_from_hhi,cash_from_governance,cash_residual_unexplained,primary_reason,evidence
2011-01-18,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-01-25,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-02-01,1.0,0.6,0.4,3,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-02-08,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-02-15,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-02-23,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-03-02,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-03-09,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-03-16,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-03-23,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-03-30,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-04-06,1.0,0.6,0.4,3,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-04-13,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-04-20,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-04-28,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-05-05,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-05-12,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-05-19,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-05-26,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-06-03,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-06-10,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-06-17,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-06-24,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-07-01,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-07-11,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-07-18,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-07-25,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-08-01,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-08-08,1.0,0.25,0.75,3,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-08-15,1.0,0.25,0.75,4,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-08-22,1.0,0.25,0.75,2,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-08-29,1.0,0.25,0.75,2,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-09-06,1.0,0.25,0.75,3,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-09-13,1.0,0.25,0.75,3,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-09-20,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-09-27,1.0,0.25,0.75,4,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-10-04,1.0,0.25,0.75,4,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-10-11,1.0,0.25,0.75,4,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-10-18,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-10-25,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-11-01,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-11-08,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-11-15,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-11-22,1.0,0.25,0.75,2,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-11-30,1.0,0.25,0.75,3,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-12-07,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-12-14,1.0,0.25,0.75,4,,0.75,0.75,0.6,0.6,0.25,0.25,0.25,0.15000000000000002,0.35,0.0,0.0,0.0,0.0,0.0,0.0,dual trend,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-12-21,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2011-12-29,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-01-06,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-01-13,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-01-23,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-01-30,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-02-06,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-02-13,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-02-21,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-02-28,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-03-06,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-03-13,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-03-20,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-03-27,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-04-03,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-04-11,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-04-18,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-04-25,1.0,0.6,0.4,3,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-05-02,1.0,0.6,0.4,3,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-05-09,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-05-16,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-05-23,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-05-31,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-06-07,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-06-14,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-06-21,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-06-28,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-07-06,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-07-13,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-07-20,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-07-27,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-08-03,1.0,0.6,0.4,3,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-08-10,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-08-17,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-08-24,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-08-31,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-09-10,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-09-17,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-09-24,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-10-01,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-10-08,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-10-15,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-10-22,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-10-31,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-11-07,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-11-14,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-11-21,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-11-29,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-12-06,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-12-13,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-12-20,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2012-12-28,1.0,0.4,0.6,4,,0.75,0.75,0.6,0.6,0.4,0.4,0.25,0.15000000000000002,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2013-01-07,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2013-01-14,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2013-01-22,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
2013-01-29,1.0,0.6,0.4,4,,0.75,0.75,0.6,0.6,0.6,0.6,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volatility targeting,sequential decomposition: 100% -> vol target -> cap60 -> dual trend -> actual exposure
