date,window,rolling_return,rolling_sharpe,rolling_max_drawdown,rolling_volatility,rolling_exposure
2022-03-23,6m,-0.04561728556554512,-0.2554295912422279,-0.13571363816716076,0.43179297760199964,0.6807254950044878
2022-03-30,6m,-0.07666316412593066,-0.55464114307961,-0.13571363816716076,0.41896402626593154,0.6591312261579887
2022-04-06,6m,-0.09511549368972727,-0.7171206539512563,-0.13571363816716076,0.40475637527690833,0.6406218528609895
2022-04-13,6m,-0.10809457912099174,-0.819730480887819,-0.13571363816716076,0.39135174361340935,0.6245803960035903
2022-04-21,6m,-0.14033036208503413,-1.0943246607044184,-0.13571363816716076,0.3825369365847718,0.6105441212533658
2022-04-28,6m,-0.14748891153123367,-1.130519402260898,-0.13571363816716076,0.37111570037441116,0.5981591729443443
2022-05-05,6m,-0.17040437333991154,-1.3098324102674817,-0.13571363816716076,0.36200421139099803,0.5871503300029919
2022-05-12,6m,-0.15949809978178087,-1.1664061274187438,-0.13571363816716076,0.3541694097685197,0.5773003126344133
2022-05-19,6m,-0.1503438208425607,-1.0506994863934838,-0.13571363816716076,0.34646928817825157,0.5684352970026927
2022-05-26,6m,-0.14390843070024084,-0.9676009040113844,-0.13571363816716076,0.33885949242680774,0.560414568573993
2022-06-03,6m,-0.16912744639642852,-1.1500305652832654,-0.13571363816716076,0.33289979249409785,0.5531229972751751
2022-06-10,6m,-0.2133304882088649,-1.4642577468853093,-0.17572950568651358,0.33251830705378577,0.5464654756545153
2022-06-17,6m,-0.17837013438262783,-1.1056143749281613,-0.17572950568651358,0.3346428048097026,0.5466127475022439
2022-06-27,6m,-0.19211906278140967,-1.1887659333364138,-0.17572950568651358,0.32816564115698965,0.5443464730146667
2022-07-05,6m,-0.19984127915228056,-1.2252438650923148,-0.17572950568651358,0.3218058843679483,0.5428461382824045
2022-07-12,6m,-0.07971216333308839,-0.39278054120104083,-0.1757295056865137,0.30642683301472373,0.5239267614684061
2022-07-19,6m,-0.0171180508593346,0.028674445261972267,-0.1757295056865138,0.2967112988056443,0.5025704473470114
2022-07-26,6m,0.10368778533790457,0.8601012645278029,-0.1757295056865138,0.2724358219255416,0.4821833584032787
2022-08-02,6m,-0.02164127357568557,-0.0931221167837027,-0.17572950568651335,0.21847915900905926,0.46112379711973794
2022-08-09,6m,0.022397730212805778,0.31150155620706993,-0.17572950568651347,0.21832417914840616,0.44663100479395096
2022-08-16,6m,0.009965991237158578,0.19880863989981568,-0.17572950568651358,0.21662982553923893,0.4377161579172457
2022-08-23,6m,0.02691211789419068,0.35265362445920295,-0.17572950568651335,0.2173878326334267,0.43461994937391507
2022-08-30,6m,0.019372751625677642,0.28522905483286937,-0.17572950568651358,0.21538314617270884,0.4365977055313423
2022-09-07,6m,0.052473768111481967,0.5749431882846541,-0.17572950568651347,0.22048478839961078,0.44022739195502775
2022-09-14,6m,0.03689280191232891,0.4336380878052025,-0.17572950568651358,0.22627657394773962,0.44858095936491355
2022-09-21,6m,-0.060250876580208446,-0.547689738924021,-0.17572950568651358,0.19322425005024238,0.4560005288956549
2022-09-28,6m,-0.0002455679075623607,0.10595790887510352,-0.1480145909629601,0.2173858544635969,0.46465999683594517
2022-10-05,6m,-0.004454895440574536,0.0679436928119054,-0.13064097538940878,0.2186954344813025,0.4711984886383173
2022-10-12,6m,0.08143590325636252,0.7887254529436498,-0.11798998708199215,0.23397452119102966,0.4765254230550474
2022-10-19,6m,0.16557543025656996,1.374958185487649,-0.08491648757176606,0.24614820214910405,0.47954226643914216
2022-10-26,6m,0.1979817490615159,1.6372584341408802,-0.08109185979416644,0.23956114349907345,0.4809149321781297
2022-11-02,6m,0.16848131428021684,1.400084546056808,-0.08109185979416644,0.24513924580064064,0.48227602287329885
2022-11-09,6m,0.2647074148024937,2.028799871288808,-0.08109185979416655,0.24844328758512058,0.48227602287329885
2022-11-16,6m,0.2552412223941798,1.967466556219079,-0.08109185979416644,0.24845304270219457,0.48227602287329885
2022-11-23,6m,0.2544885916193944,1.9626182804352592,-0.08109185979416644,0.24844701200260183,0.4822760228732988
2022-12-01,6m,0.22332489322385762,1.7409860243128865,-0.06619561168783283,0.2512225336619161,0.48227602287329885
2022-12-08,6m,0.2381830359968844,1.857692530709771,-0.06619561168783261,0.24817438763330615,0.48227602287329885
2022-12-15,6m,0.28505408427102696,2.2695561834424205,-0.06619561168783272,0.2348298200722545,0.48227602287329885
2022-12-22,6m,0.24630571653230127,2.045662717234649,-0.06619561168783272,0.22963555810734473,0.4765067921040681
2022-12-30,6m,0.28425844720311044,2.337752088771935,-0.06619561168783272,0.22664839552482233,0.47304695036126765
2023-01-09,6m,0.38381720600077496,2.873016344494024,-0.06619561168783272,0.23805567086131157,0.46970416560418266
