model,start_date,end_date,observations,total_return,CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,hit_rate,window_start,overlay,stress_period
2020-01-01_dual_trend_filter_2022_bear_market,2022-01-05,2022-12-27,50,-0.17862300785533503,-0.1828118135607717,0.13886390182657285,-1.405367673439916,-1.838952067287903,-1.0080814429409028,-0.1813462739949363,0.46,2020-01-01,dual_trend_filter,2022_bear_market
2020-01-01_dual_trend_filter_2024_ai_bull_market,2024-01-03,2024-12-31,51,0.5645372170410838,0.5688837683608514,0.30887434594893304,1.640035481619397,3.87013266629489,4.215969522627922,-0.13493545560695885,0.5686274509803921,2020-01-01,dual_trend_filter,2024_ai_bull_market
2020-01-01_realized_volatility_filter_2011_euro_crisis,,,0,,,,,,,,,2020-01-01,realized_volatility_filter,2011_euro_crisis
2020-01-01_realized_volatility_filter_2018_q4_selloff,,,0,,,,,,,,,2020-01-01,realized_volatility_filter,2018_q4_selloff
2020-01-01_realized_volatility_filter_covid_crash_2020,,,0,,,,,,,,,2020-01-01,realized_volatility_filter,covid_crash_2020
2020-01-01_realized_volatility_filter_2022_bear_market,2022-01-05,2022-12-27,50,-0.2893615828942886,-0.2956410331377476,0.21705550328035247,-1.5259730428680853,-1.9993994297616242,-0.9407615504977003,-0.31425713878436223,0.46,2020-01-01,realized_volatility_filter,2022_bear_market
2020-01-01_realized_volatility_filter_2024_ai_bull_market,2024-01-03,2024-12-31,51,0.5952514656017378,0.599876126183458,0.2951079541829286,1.770518505420691,4.230951305751796,4.445652356418333,-0.13493545560695885,0.5686274509803921,2020-01-01,realized_volatility_filter,2024_ai_bull_market
2020-01-01_drawdown_aware_trend_filter_2011_euro_crisis,,,0,,,,,,,,,2020-01-01,drawdown_aware_trend_filter,2011_euro_crisis
2020-01-01_drawdown_aware_trend_filter_2018_q4_selloff,,,0,,,,,,,,,2020-01-01,drawdown_aware_trend_filter,2018_q4_selloff
2020-01-01_drawdown_aware_trend_filter_covid_crash_2020,,,0,,,,,,,,,2020-01-01,drawdown_aware_trend_filter,covid_crash_2020
2020-01-01_drawdown_aware_trend_filter_2022_bear_market,2022-01-05,2022-12-27,50,-0.16948345865912928,-0.17348126669437836,0.14881587199188226,-1.2246811618502287,-1.7002470937742211,-0.8894696804504889,-0.19503898840769418,0.46,2020-01-01,drawdown_aware_trend_filter,2022_bear_market
2020-01-01_drawdown_aware_trend_filter_2024_ai_bull_market,2024-01-03,2024-12-31,51,0.5645372170410838,0.5688837683608514,0.30887434594893304,1.640035481619397,3.87013266629489,4.215969522627922,-0.13493545560695885,0.5686274509803921,2020-01-01,drawdown_aware_trend_filter,2024_ai_bull_market
2022-01-03_base_growth_v2_2011_euro_crisis,,,0,,,,,,,,,2022-01-03,base_growth_v2,2011_euro_crisis
2022-01-03_base_growth_v2_2018_q4_selloff,,,0,,,,,,,,,2022-01-03,base_growth_v2,2018_q4_selloff
2022-01-03_base_growth_v2_covid_crash_2020,,,0,,,,,,,,,2022-01-03,base_growth_v2,covid_crash_2020
2022-01-03_base_growth_v2_2022_bear_market,,,0,,,,,,,,,2022-01-03,base_growth_v2,2022_bear_market
2022-01-03_base_growth_v2_2024_ai_bull_market,2024-01-03,2024-12-31,51,1.155078638632344,1.1653596629400926,0.3767506148266787,2.283664551046791,6.278605873035003,7.179007885991334,-0.1623287899173509,0.5490196078431373,2022-01-03,base_growth_v2,2024_ai_bull_market
2022-01-03_spy_trend_filter_2011_euro_crisis,,,0,,,,,,,,,2022-01-03,spy_trend_filter,2011_euro_crisis
2022-01-03_spy_trend_filter_2018_q4_selloff,,,0,,,,,,,,,2022-01-03,spy_trend_filter,2018_q4_selloff
2022-01-03_spy_trend_filter_covid_crash_2020,,,0,,,,,,,,,2022-01-03,spy_trend_filter,covid_crash_2020
2022-01-03_spy_trend_filter_2022_bear_market,,,0,,,,,,,,,2022-01-03,spy_trend_filter,2022_bear_market
2022-01-03_spy_trend_filter_2024_ai_bull_market,2024-01-03,2024-12-31,51,1.155078638632344,1.1653596629400926,0.3767506148266787,2.283664551046791,6.278605873035003,7.179007885991334,-0.1623287899173509,0.5490196078431373,2022-01-03,spy_trend_filter,2024_ai_bull_market
2022-01-03_qqq_trend_filter_2011_euro_crisis,,,0,,,,,,,,,2022-01-03,qqq_trend_filter,2011_euro_crisis
2022-01-03_qqq_trend_filter_2018_q4_selloff,,,0,,,,,,,,,2022-01-03,qqq_trend_filter,2018_q4_selloff
2022-01-03_qqq_trend_filter_covid_crash_2020,,,0,,,,,,,,,2022-01-03,qqq_trend_filter,covid_crash_2020
2022-01-03_qqq_trend_filter_2022_bear_market,,,0,,,,,,,,,2022-01-03,qqq_trend_filter,2022_bear_market
2022-01-03_qqq_trend_filter_2024_ai_bull_market,2024-01-03,2024-12-31,51,1.155078638632344,1.1653596629400926,0.3767506148266787,2.283664551046791,6.278605873035003,7.179007885991334,-0.1623287899173509,0.5490196078431373,2022-01-03,qqq_trend_filter,2024_ai_bull_market
2022-01-03_dual_trend_filter_2011_euro_crisis,,,0,,,,,,,,,2022-01-03,dual_trend_filter,2011_euro_crisis
2022-01-03_dual_trend_filter_2018_q4_selloff,,,0,,,,,,,,,2022-01-03,dual_trend_filter,2018_q4_selloff
2022-01-03_dual_trend_filter_covid_crash_2020,,,0,,,,,,,,,2022-01-03,dual_trend_filter,covid_crash_2020
2022-01-03_dual_trend_filter_2022_bear_market,,,0,,,,,,,,,2022-01-03,dual_trend_filter,2022_bear_market
2022-01-03_dual_trend_filter_2024_ai_bull_market,2024-01-03,2024-12-31,51,1.155078638632344,1.1653596629400926,0.3767506148266787,2.283664551046791,6.278605873035003,7.179007885991334,-0.1623287899173509,0.5490196078431373,2022-01-03,dual_trend_filter,2024_ai_bull_market
2022-01-03_realized_volatility_filter_2011_euro_crisis,,,0,,,,,,,,,2022-01-03,realized_volatility_filter,2011_euro_crisis
2022-01-03_realized_volatility_filter_2018_q4_selloff,,,0,,,,,,,,,2022-01-03,realized_volatility_filter,2018_q4_selloff
2022-01-03_realized_volatility_filter_covid_crash_2020,,,0,,,,,,,,,2022-01-03,realized_volatility_filter,covid_crash_2020
2022-01-03_realized_volatility_filter_2022_bear_market,,,0,,,,,,,,,2022-01-03,realized_volatility_filter,2022_bear_market
2022-01-03_realized_volatility_filter_2024_ai_bull_market,2024-01-03,2024-12-31,51,1.2191738711383597,1.2301657630340666,0.3637136847219642,2.4359382712138906,6.8245567812809655,7.578235281987878,-0.1623287899173509,0.5490196078431373,2022-01-03,realized_volatility_filter,2024_ai_bull_market
2022-01-03_drawdown_aware_trend_filter_2011_euro_crisis,,,0,,,,,,,,,2022-01-03,drawdown_aware_trend_filter,2011_euro_crisis
2022-01-03_drawdown_aware_trend_filter_2018_q4_selloff,,,0,,,,,,,,,2022-01-03,drawdown_aware_trend_filter,2018_q4_selloff
2022-01-03_drawdown_aware_trend_filter_covid_crash_2020,,,0,,,,,,,,,2022-01-03,drawdown_aware_trend_filter,covid_crash_2020
2022-01-03_drawdown_aware_trend_filter_2022_bear_market,,,0,,,,,,,,,2022-01-03,drawdown_aware_trend_filter,2022_bear_market
2022-01-03_drawdown_aware_trend_filter_2024_ai_bull_market,2024-01-03,2024-12-31,51,1.155078638632344,1.1653596629400926,0.3767506148266787,2.283664551046791,6.278605873035003,7.179007885991334,-0.1623287899173509,0.5490196078431373,2022-01-03,drawdown_aware_trend_filter,2024_ai_bull_market
