model,distribution,omega,alpha,beta,gamma,nu,forecast_variance,converged,optimizer_message,stationary,positive_constraints,persistence,log_likelihood,AIC,BIC,date,ticker,model_name,train_observations
GARCH,student_t,4.478776290592849e-05,0.0802605062331405,0.8828652437945199,,8.012279451184655,0.0005565327831222426,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9631257500276604,1383.1117726430348,-2758.2235452860696,-2739.7113797813513,2024-07-30,SE,mle_garch_student_t,756
EGARCH,normal,-0.015590791268520846,-0.006554088921081937,0.998,-0.06919132777760795,,0.0004137630105570676,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,1335.077720619071,-2662.155441238142,-2643.6432757334237,2024-07-30,SE,mle_egarch_normal,756
EGARCH,student_t,-0.03167946694109086,0.05155713662829846,0.9946596779278364,-0.05919445469660957,4.132746962099699,0.0005683432725492328,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9946596779278364,1409.3166170488344,-2808.6332340976687,-2785.493027216771,2024-07-30,SE,mle_egarch_student_t,756
GARCH,normal,0.00017010054456896586,0.10169310127456609,0.8226908678237341,,,0.0013304899865359211,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9243839690983002,1299.936635707374,-2593.873271414748,-2579.9891472862096,2024-08-28,SE,mle_garch_normal,756
GARCH,student_t,5.339622606635266e-05,0.07975801249386473,0.8773372982191391,,7.988102009303526,0.0009752536411133525,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9570953107130038,1381.4586202806931,-2754.9172405613863,-2736.405075056668,2024-08-28,SE,mle_garch_student_t,756
EGARCH,normal,-0.017965467691671243,0.00051422092837746,0.997460459832405,-0.06067981751546524,,0.00029266269796226737,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.997460459832405,1325.27152348365,-2642.5430469673,-2624.030881462582,2024-08-28,SE,mle_egarch_normal,756
EGARCH,student_t,-0.036913103445450665,0.055504786033521894,0.9935650859526198,-0.0619536266397092,3.8340274062340014,0.0005079756443221493,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9935650859526198,1409.6476499364271,-2809.2952998728542,-2786.1550929919567,2024-08-28,SE,mle_egarch_student_t,756
GARCH,normal,0.00017396993103586434,0.10602600307521605,0.8169079505790467,,,0.001305054629658714,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9229339536542628,1301.037287731957,-2596.074575463914,-2582.190451335375,2024-09-27,SE,mle_garch_normal,756
GARCH,student_t,5.215527947951754e-05,0.0797672227115123,0.8774384430481389,,7.9884962573580145,0.00081687582867099,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9572056657596512,1383.0428613095478,-2758.0857226190956,-2739.5735571143773,2024-09-27,SE,mle_garch_student_t,756
EGARCH,normal,-0.0410724072686707,0.0014997308349025895,0.99372245947181,-0.06947736207129859,,0.00029165446688748036,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.99372245947181,1328.2411264778734,-2648.482252955747,-2629.9700874510286,2024-09-27,SE,mle_egarch_normal,756
EGARCH,student_t,-0.03571341684198845,0.05158279479167994,0.993853357564518,-0.05626998301128969,3.8698859798695477,0.0004204252739386208,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.993853357564518,1411.2719356487796,-2812.5438712975592,-2789.4036644166617,2024-09-27,SE,mle_egarch_student_t,756
GARCH,normal,0.0001564610032750978,0.10890192669581232,0.8232628414882809,,,0.001001722693720635,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9321647681840932,1305.9765826556802,-2605.9531653113604,-2592.069041182822,2024-10-28,SE,mle_garch_normal,756
GARCH,student_t,4.0015381287606254e-05,0.08040032771322829,0.8844024476717766,,8.02025442544083,0.0005154056609613691,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9648027753850048,1391.0029611217262,-2774.0059222434525,-2755.493756738734,2024-10-28,SE,mle_garch_student_t,756
EGARCH,normal,-0.015933638981464132,-0.011521020598756291,0.998,-0.05059715707895024,,0.00022336037521437504,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.998,1344.4380409148796,-2680.876081829759,-2662.363916325041,2024-10-28,SE,mle_egarch_normal,756
EGARCH,student_t,-0.030555441837544807,-0.026038939465561555,0.9956862614834346,-0.05157311421776359,8.58298706778663,0.00026919583119666636,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9956862614834346,1417.3963781270875,-2824.792756254175,-2801.6525493732775,2024-10-28,SE,mle_egarch_student_t,756
GARCH,normal,0.00011669291349644175,0.07883656691692435,0.8672004186986959,,,0.0014918012662117437,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9460369856156202,1301.9694009532088,-2597.9388019064177,-2584.054677777879,2024-11-26,SE,mle_garch_normal,756
GARCH,student_t,4.324530685712491e-06,0.026946697829446767,0.9691454350545953,,3.7649964609314037,0.0008066294103483208,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9960921328840421,1406.6842505871596,-2805.368501174319,-2786.856335669601,2024-11-26,SE,mle_garch_student_t,756
EGARCH,normal,-0.048986645514296046,0.003548932350800019,0.9924634461022683,-0.06467999274182962,,0.0003656823499324586,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9924634461022683,1335.0958159929676,-2662.191631985935,-2643.679466481217,2024-11-26,SE,mle_egarch_normal,756
EGARCH,student_t,-0.03658734722542528,0.044287480084675396,0.9939644670537466,-0.04923302423319933,3.992868577135998,0.0004394232235922318,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9939644670537466,1419.3981700282397,-2828.7963400564795,-2805.656133175582,2024-11-26,SE,mle_egarch_student_t,756
GARCH,normal,0.00014739176838310324,0.11394613995903884,0.8217796945279149,,,0.001045255524786256,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9357258344869537,1315.7929895070206,-2625.585979014041,-2611.7018548855026,2024-12-27,SE,mle_garch_normal,756
GARCH,student_t,3.726694203456855e-05,0.08033726524734736,0.8837086409248751,,8.017975816872038,0.0005900821504050552,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9640459061722224,1405.8119691408315,-2803.623938281663,-2785.1117727769447,2024-12-27,SE,mle_garch_student_t,756
EGARCH,normal,-0.05502230656749972,0.006386634038440174,0.9915157209308932,-0.07469547295169689,,0.0005122182847011232,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9915157209308932,1352.5874389217481,-2697.1748778434962,-2678.662712338778,2024-12-27,SE,mle_egarch_normal,756
EGARCH,student_t,-0.03690842781245827,0.051012846338629785,0.9939435659084758,-0.0486770298841511,4.0611065395450066,0.0005345607589295234,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9939435659084758,1436.9367144402577,-2863.8734288805153,-2840.733221999618,2024-12-27,SE,mle_egarch_student_t,756
GARCH,normal,0.00013693424214551424,0.12402517181728002,0.8169047850224661,,,0.001210308415011848,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9409299568397461,1331.7486281609713,-2657.4972563219426,-2643.613132193404,2025-01-30,SE,mle_garch_normal,756
GARCH,student_t,3.907762477434903e-05,0.08002134870646929,0.8802335663237192,,8.001127720261836,0.000720606730664227,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9602549150301884,1423.3970222324429,-2838.7940444648857,-2820.2818789601674,2025-01-30,SE,mle_garch_student_t,756
EGARCH,normal,-0.04170842462385891,0.06653981614271112,0.9925463999287854,-0.04547119548003522,,0.0006492276294631138,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9925463999287854,1353.5846676480055,-2699.169335296011,-2680.6571697912927,2025-01-30,SE,mle_egarch_normal,756
EGARCH,student_t,-0.035892027227916096,0.06377620120266823,0.9942608986583525,-0.037228415934134444,4.316022819697515,0.0005293073210006181,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9942608986583525,1450.697702579605,-2891.39540515921,-2868.2551982783125,2025-01-30,SE,mle_egarch_student_t,756
GARCH,normal,8.907709231614681e-05,0.07935898493698862,0.8729474967629366,,,0.0010028566430828304,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9523064816999252,1355.476289869678,-2704.952579739356,-2691.0684556108176,2025-03-03,SE,mle_garch_normal,756
GARCH,student_t,4.3134077861945004e-05,0.07945626666895782,0.8740181006980047,,7.970138289111934,0.0006469244380842799,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9534743673669624,1451.5423062875352,-2895.0846125750704,-2876.572447070352,2025-03-03,SE,mle_garch_student_t,756
EGARCH,normal,-0.03892960434037332,0.01501146608077275,0.9940992357426625,-0.06551348288181065,,0.0004704418292875069,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9940992357426625,1391.2763771646157,-2774.5527543292314,-2756.040588824513,2025-03-03,SE,mle_egarch_normal,756
EGARCH,student_t,-0.03728370524002143,0.05981764616888874,0.9941397096932412,-0.033552502261945935,4.291210931063661,0.000546670587946092,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9941397096932412,1477.9444559853835,-2945.888911970767,-2922.7487050898694,2025-03-03,SE,mle_egarch_student_t,756
GARCH,normal,0.00020753010674596202,0.13462105541604422,0.75457157378864,,,0.0010940210081586362,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8891926292046842,1375.3408894055042,-2744.6817788110084,-2730.79765468247,2025-04-01,SE,mle_garch_normal,756
GARCH,student_t,5.871305228034384e-05,0.07814323514627583,0.8595743911279806,,7.899134014272216,0.0008138416645628529,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9377176262742565,1469.2522765622712,-2930.5045531245423,-2911.992387619824,2025-04-01,SE,mle_garch_student_t,756
EGARCH,normal,-0.06329461551142704,0.015343520866339215,0.9902263438169229,-0.07664132504222493,,0.0008244629134583176,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9902263438169229,1405.4801011537716,-2802.960202307543,-2784.448036802825,2025-04-01,SE,mle_egarch_normal,756
EGARCH,student_t,-0.05810659436167133,0.06340647026829388,0.990743629398731,-0.03969925308551173,4.106242892790859,0.0009506465924184167,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.990743629398731,1494.4186539212778,-2978.8373078425557,-2955.697100961658,2025-04-01,SE,mle_egarch_student_t,756
GARCH,normal,0.00030436645928228346,0.1629016171932954,0.6719538585152137,,,0.0011578057699581788,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8348554757085092,1376.4001100679366,-2746.800220135873,-2732.9160960073345,2025-05-01,SE,mle_garch_normal,756
GARCH,student_t,0.0003554561342073223,0.3739222568039118,0.6175325097053871,,2.884911156705733,0.0013366363828574168,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9914547665092989,1481.5353073893702,-2955.0706147787405,-2936.558449274022,2025-05-01,SE,mle_garch_student_t,756
EGARCH,normal,-0.06892224687645994,0.026246302336074372,0.989189471667043,-0.08763650056993297,,0.0011124669041790887,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.989189471667043,1399.1439154899335,-2790.287830979867,-2771.775665475149,2025-05-01,SE,mle_egarch_normal,756
EGARCH,student_t,-0.06745788171158397,0.07825043400942251,0.9890034007723236,-0.03643413840719813,3.8129410408215794,0.0012779126073532803,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9890034007723236,1497.3369512407733,-2984.6739024815465,-2961.533695600649,2025-05-01,SE,mle_egarch_student_t,756
GARCH,normal,0.00032463369560992167,0.13615500890263654,0.6636826013979906,,,0.0010483684391929112,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7998376103006272,1402.4980727619354,-2798.996145523871,-2785.1120213953322,2025-06-02,SE,mle_garch_normal,756
GARCH,student_t,1.0392129275239962e-05,0.015075056516568711,0.9732584687060583,,3.8856931808578077,0.0010124441876049682,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.988333525222627,1516.2735979567174,-3024.5471959134347,-3006.0350304087165,2025-06-02,SE,mle_garch_student_t,756
EGARCH,normal,-0.1049651620936826,0.034744276953444744,0.9837232864278822,-0.06956753907768835,,0.0009275825880114791,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9837232864278822,1422.883136824565,-2837.76627364913,-2819.254108144412,2025-06-02,SE,mle_egarch_normal,756
EGARCH,student_t,-0.06180836870157997,0.06273788092729912,0.990307352736976,-0.0263994092269368,3.950873291766328,0.0009015439129192265,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.990307352736976,1524.264094261366,-3038.528188522732,-3015.3879816418344,2025-06-02,SE,mle_egarch_student_t,756
GARCH,normal,0.000335535935303196,0.1355395972015167,0.6470643974996981,,,0.0014613103554082978,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7826039947012149,1419.2421494777104,-2832.484298955421,-2818.6001748268823,2025-07-02,SE,mle_garch_normal,756
GARCH,student_t,1.828368308132093e-05,0.013451829173087312,0.9734682487081924,,3.187335640106734,0.001123768307516435,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9869200778812797,1538.6520977589716,-3069.3041955179433,-3050.792030013225,2025-07-02,SE,mle_garch_student_t,756
EGARCH,normal,-0.059798885202095725,0.02245297524704724,0.9907414786553668,-0.07774825453878037,,0.0010158756960616257,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9907414786553668,1446.0128206033373,-2884.0256412066747,-2865.5134757019564,2025-07-02,SE,mle_egarch_normal,756
EGARCH,student_t,-0.0641000770462476,0.04430914518219176,0.9901075342575718,-0.03729889895751469,3.7735028959244215,0.0009077917223365774,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9901075342575718,1547.1518209813662,-3084.3036419627324,-3061.163435081835,2025-07-02,SE,mle_egarch_student_t,756
GARCH,normal,0.00035050796834149543,0.13993410501300582,0.6251044396773916,,,0.0010188965471130405,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7650385446903974,1432.286818189235,-2858.57363637847,-2844.6895122499313,2025-08-01,SE,mle_garch_normal,756
GARCH,student_t,1.2211416261878018e-05,0.013132699451226477,0.9742089536466988,,3.5014527905302226,0.0008638840790093873,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9873416530979253,1560.1616502327088,-3112.3233004654176,-3093.8111349606993,2025-08-01,SE,mle_garch_student_t,756
EGARCH,normal,-0.053189116916855184,0.025541960151943287,0.9917338573855469,-0.07164561882084115,,0.000976255900893026,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9917338573855469,1456.8432754661285,-2905.686550932257,-2887.1743854275387,2025-08-01,SE,mle_egarch_normal,756
EGARCH,student_t,-0.06530287183713963,0.044639380189901864,0.9898396938889462,-0.03541271313029222,3.5675300661528397,0.0008830930588438495,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9898396938889462,1565.7714208021096,-3121.542841604219,-3098.4026347233216,2025-08-01,SE,mle_egarch_student_t,756
GARCH,normal,0.00045219009783545,0.15161941813184363,0.5458718812447017,,,0.0010729424495432526,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.6974912993765453,1429.468415395766,-2852.936830791532,-2839.0527066629934,2025-09-02,SE,mle_garch_normal,756
GARCH,student_t,0.00022353288868682847,0.06377619709191881,0.8072915761909693,,2.8248263164876257,0.0013923573423753617,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.8710677732828881,1565.4854702081825,-3122.970940416365,-3104.4587749116467,2025-09-02,SE,mle_garch_student_t,756
EGARCH,normal,-0.06592460976829201,0.025360957455594395,0.9899101796751227,-0.09933204004236379,,0.0007242513532014255,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9899101796751227,1462.3051645663413,-2916.6103291326826,-2898.0981636279644,2025-09-02,SE,mle_egarch_normal,756
EGARCH,student_t,-0.5579226009436844,0.11977106784301123,0.9148333829153934,-0.011609432951501509,3.265463529635992,0.0009690912153784208,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9148333829153934,1571.2847305958621,-3132.5694611917243,-3109.4292543108268,2025-09-02,SE,mle_egarch_student_t,756
GARCH,normal,0.00041419795984775157,0.14935079880926372,0.5717728125240924,,,0.001044123270331589,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7211236113333561,1436.096418682006,-2866.192837364012,-2852.3087132354735,2025-10-01,SE,mle_garch_normal,756
GARCH,student_t,9.940647866563062e-06,0.00955718279017802,0.9792785374637561,,3.378741874282628,0.0008931799001668409,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9888357202539342,1583.1802322057436,-3158.360464411487,-3139.848298906769,2025-10-01,SE,mle_garch_student_t,756
EGARCH,normal,-0.1229224620650556,0.05225883915242801,0.9809417963457655,-0.06694667997772909,,0.0009497044792407363,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9809417963457655,1461.5794474473457,-2915.1588948946915,-2896.646729389973,2025-10-01,SE,mle_egarch_normal,756
EGARCH,student_t,-0.07262586051593313,0.05223355675414918,0.9886749825161317,-0.035819234322193846,3.3959683797378344,0.0007941338911230871,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9886749825161317,1588.2580047000758,-3166.5160094001517,-3143.375802519254,2025-10-01,SE,mle_egarch_student_t,756
GARCH,normal,0.0004137274191781355,0.14949314600593314,0.56466067647014,,,0.0011248392718408147,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.7141538224760731,1443.8601911843034,-2881.720382368607,-2867.836258240068,2025-10-30,SE,mle_garch_normal,756
GARCH,student_t,1.070067746389218e-05,0.009349602654137413,0.9785760457683191,,3.371779845102202,0.0008881440641521007,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9879256484224566,1592.6173383781834,-3177.2346767563668,-3158.7225112516485,2025-10-30,SE,mle_garch_student_t,756
EGARCH,normal,-0.14771359568004597,0.11936498799087442,0.9756293675285261,-0.09861926183996965,,0.0015723929672224525,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9756293675285261,1464.2195685995016,-2920.439137199003,-2901.926971694285,2025-10-30,SE,mle_egarch_normal,756
EGARCH,student_t,-0.16179349664123424,0.0996958817451502,0.9756009679206127,-0.05576586915091471,3.996749231122202,0.0011254078890004123,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.9756009679206127,1593.2623565227723,-3176.5247130455446,-3153.384506164647,2025-10-30,SE,mle_egarch_student_t,756
GARCH,normal,0.00015819035173143296,1e-06,0.861299208811292,,,0.0011405236449219139,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,True,True,0.861300208811292,1487.693973419151,-2969.387946838302,-2955.5038227097634,2025-12-01,SE,mle_garch_normal,756
